-0.005039,-0.000680,0.672041,0.979387,0.132115,-0.152799,-0.133685,0.991024,0.000000,0.151428,0.020427,0.988257
-0.005039,-0.000680,0.672041,0.979387,0.132115,-0.152799,-0.133685,0.991024,0.000000,0.151428,0.020427,0.988257
0.000553,0.000075,0.672738,0.946014,0.127613,-0.297946,-0.133685,0.991024,0.000000,0.295271,0.039831,0.954583
0.000287,0.000043,0.672707,0.942421,0.139650,-0.303876,-0.146582,0.989199,0.000000,0.300593,0.044543,0.952712
-0.001059,-0.000168,0.672546,0.938269,0.148530,-0.312393,-0.156355,0.987701,0.000000,0.308551,0.048844,0.949953
-0.002545,-0.000424,0.672362,0.933860,0.155417,-0.322104,-0.164167,0.986433,0.000000,0.317734,0.052879,0.946704
-0.003952,-0.000686,0.672181,0.929235,0.161371,-0.332389,-0.171099,0.985254,0.000000,0.327487,0.056871,0.943143
-0.005269,-0.000953,0.672006,0.924416,0.167273,-0.342747,-0.178058,0.984020,0.000000,0.337269,0.061029,0.939428
-0.006575,-0.001244,0.671826,0.919475,0.173964,-0.352566,-0.185901,0.982568,0.000000,0.346420,0.065542,0.935787
-0.008021,-0.001598,0.671619,0.914623,0.182249,-0.360902,-0.195419,0.980720,0.000000,0.353944,0.070527,0.932604
-0.009762,-0.002066,0.671361,0.910312,0.192686,-0.366339,-0.207082,0.978324,0.000000,0.358398,0.075862,0.930482
-0.011801,-0.002667,0.671044,0.907112,0.205033,-0.367572,-0.220467,0.975394,0.000000,0.358528,0.081037,0.929995
-0.014031,-0.003380,0.670679,0.905264,0.218099,-0.364595,-0.234222,0.972183,0.000000,0.354453,0.085396,0.931166
-0.016484,-0.004203,0.670257,0.904721,0.230673,-0.358148,-0.247062,0.969000,0.000000,0.347046,0.088485,0.933665
-0.019067,-0.005100,0.669789,0.905282,0.242167,-0.349027,-0.258419,0.966033,0.000000,0.337172,0.090195,0.937113
-0.021598,-0.006016,0.669306,0.906610,0.252532,-0.338062,-0.268330,0.963327,0.000000,0.325664,0.090712,0.941124
-0.023973,-0.006913,0.668831,0.908380,0.261939,-0.325934,-0.277069,0.960850,0.000000,0.313174,0.090306,0.945392
-0.026173,-0.007785,0.668371,0.910281,0.270743,-0.313187,-0.285085,0.958502,0.000000,0.300190,0.089285,0.949691
-0.028231,-0.008658,0.667921,0.911880,0.279665,-0.300436,-0.293210,0.956048,0.000000,0.287231,0.088091,0.953802
-0.030144,-0.009585,0.667482,0.912350,0.290099,-0.288895,-0.303020,0.952984,0.000000,0.275312,0.087541,0.957361
-0.031359,-0.010455,0.667176,0.910349,0.303504,-0.281337,-0.316278,0.948666,0.000000,0.266895,0.088981,0.959609
-0.031371,-0.010484,0.667172,0.910180,0.304195,-0.281137,-0.316979,0.948432,0.000000,0.266640,0.089115,0.959668
-0.031371,-0.010484,0.667172,0.910180,0.304195,-0.281137,-0.316979,0.948432,0.000000,0.266640,0.089115,0.959668
-0.031371,-0.010484,0.667172,0.910180,0.304195,-0.281137,-0.316979,0.948432,0.000000,0.266640,0.089115,0.959668
