# 272
0.00360899,0.18046,-0.113644,3.14159,1.27669,6.2444
-0.0147284,0.186302,-0.12243,3.1416,1.26207,6.2444
-0.0274572,0.200804,-0.12724,3.1416,1.24275,6.2444
-0.0397563,0.215927,-0.131338,3.1416,1.22353,6.2444
-0.0562717,0.230372,-0.129615,3.14158,1.2109,6.2444
-0.0763923,0.240858,-0.116869,3.1416,1.21307,6.2444
-0.0937333,0.248437,-0.093457,3.14159,1.2289,6.2444
-0.106657,0.253788,-0.0651227,3.14159,1.25189,6.2444
-0.117528,0.257947,-0.0358247,3.14159,1.27703,6.2444
-0.132915,0.263492,-0.0110738,3.14159,1.29623,6.2444
-0.133348,0.263462,-0.0109989,3.14169,1.29626,6.2444
-0.133403,0.263507,-0.010911,3.1416,1.29634,6.2444
-0.145524,0.256912,-0.0191152,3.14161,1.29477,6.2444
-0.145523,0.256913,-0.0191153,3.14159,1.29477,6.2444
-0.147535,0.239578,-0.0408929,3.1415,1.29034,6.2444
-0.147476,0.239566,-0.0408995,3.14159,1.29034,6.2444
-0.147288,0.238998,-0.0417719,3.1416,1.29004,6.2444
-0.137079,0.224312,-0.0776782,3.14159,1.26882,6.2444
-0.127592,0.21749,-0.110146,3.14159,1.24317,6.2444
-0.116256,0.208941,-0.142183,3.1416,1.21968,6.2444
-0.102339,0.194519,-0.173601,3.1416,1.20268,6.2444
-0.0868425,0.174244,-0.197529,3.14159,1.19903,6.2444
-0.0719906,0.15524,-0.203626,3.14159,1.21193,6.2444
-0.0587928,0.140373,-0.198252,3.14159,1.23217,6.2444
-0.0452885,0.125884,-0.192495,3.14159,1.25241,6.2444
-0.0340807,0.103897,-0.201321,3.14158,1.26559,6.2444
-0.0340888,0.1039,-0.201317,3.14159,1.26558,6.2444
-0.0346891,0.0982425,-0.207588,3.14156,1.26499,6.2444
-0.0346879,0.0982279,-0.207582,3.14159,1.26499,6.2444
-0.0361498,0.0927678,-0.213579,3.14155,1.26445,6.2444
-0.0361111,0.0927581,-0.213582,3.14159,1.26446,6.2444
-0.0533982,0.0841055,-0.238779,3.1416,1.24791,6.2444
-0.0698498,0.0871462,-0.257727,3.14159,1.22593,6.2444
-0.0861495,0.0912608,-0.275841,3.14159,1.2037,6.2444
-0.10655,0.0912623,-0.292031,3.14159,1.18751,6.2444
