0.039641,0.005347,0.330000,0.982525,0.132538,0.130681,-0.133685,0.991024,0.000000,-0.129508,-0.017470,0.991424
0.039641,0.005347,0.330000,0.982525,0.132538,0.130681,-0.133685,0.991024,0.000000,-0.129508,-0.017470,0.991424
0.039641,0.005347,0.330000,0.984526,0.132808,0.114323,-0.133685,0.991024,0.000000,-0.113297,-0.015283,0.993444
0.039568,0.005863,0.330000,0.982624,0.145608,0.115100,-0.146582,0.989199,0.000000,-0.113857,-0.016872,0.993354
0.039508,0.006254,0.330000,0.980677,0.155243,0.119049,-0.156355,0.987701,0.000000,-0.117585,-0.018614,0.992888
0.039457,0.006567,0.330000,0.978891,0.162911,0.123420,-0.164167,0.986433,0.000000,-0.121745,-0.020261,0.992355
0.039410,0.006844,0.330000,0.977204,0.169701,0.127569,-0.171099,0.985254,0.000000,-0.125688,-0.021827,0.991830
0.039361,0.007122,0.330000,0.975480,0.176513,0.131463,-0.178058,0.984020,0.000000,-0.129363,-0.023408,0.991321
0.039303,0.007436,0.330000,0.973528,0.184191,0.135338,-0.185901,0.982568,0.000000,-0.132979,-0.025160,0.990799
0.039229,0.007817,0.330000,0.971110,0.193504,0.139647,-0.195419,0.980720,0.000000,-0.136955,-0.027290,0.990201
0.039133,0.008283,0.330000,0.968004,0.204897,0.144864,-0.207082,0.978324,0.000000,-0.141724,-0.029999,0.989452
0.039016,0.008819,0.330000,0.964209,0.217938,0.151011,-0.220467,0.975394,0.000000,-0.147295,-0.033293,0.988532
0.038887,0.009369,0.330000,0.960007,0.231288,0.157775,-0.234222,0.972183,0.000000,-0.153386,-0.036954,0.987475
0.038760,0.009882,0.330000,0.955678,0.243665,0.165250,-0.247062,0.969000,0.000000,-0.160127,-0.040827,0.986252
0.038641,0.010337,0.330000,0.951441,0.254515,0.173151,-0.258419,0.966033,0.000000,-0.167269,-0.044745,0.984895
0.038533,0.010733,0.330000,0.947429,0.263902,0.180928,-0.268330,0.963327,0.000000,-0.174293,-0.048548,0.983496
0.038434,0.011083,0.330000,0.943669,0.272114,0.188261,-0.277069,0.960850,0.000000,-0.180890,-0.052161,0.982119
0.038340,0.011403,0.330000,0.940085,0.279607,0.195091,-0.285085,0.958502,0.000000,-0.186995,-0.055617,0.980785
0.038242,0.011728,0.330000,0.936431,0.287194,0.201534,-0.293210,0.956048,0.000000,-0.192676,-0.059092,0.979481
0.038119,0.012121,0.330000,0.932217,0.296417,0.207628,-0.303020,0.952984,0.000000,-0.197866,-0.062915,0.978208
0.037947,0.012651,0.330000,0.927153,0.309106,0.211758,-0.316278,0.948666,0.000000,-0.200887,-0.066974,0.977322
0.037937,0.012679,0.330000,0.926912,0.309787,0.211815,-0.316979,0.948432,0.000000,-0.200892,-0.067141,0.977310
0.037937,0.012679,0.330000,0.926912,0.309787,0.211815,-0.316979,0.948432,0.000000,-0.200892,-0.067141,0.977310
0.037937,0.012679,0.330000,0.926912,0.309787,0.211815,-0.316979,0.948432,0.000000,-0.200892,-0.067141,0.977310
