# 24
0.134086,-0.131056,-0.284456,0.000000,-1.417397,-3.275679
0.134086,-0.131056,-0.284456,0.000000,-1.417397,3.007506
0.134086,-0.114574,-0.417114,0.000000,-1.268257,3.007506
0.147112,-0.115356,-0.424114,0.000000,-1.262039,2.994481
0.156999,-0.119332,-0.437043,0.000000,-1.253086,2.984593
0.164913,-0.123735,-0.451686,-0.000000,-1.242845,2.976680
0.171945,-0.127918,-0.466753,-0.000000,-1.231962,2.969648
0.179013,-0.131845,-0.481684,-0.000000,-1.220957,2.962580
0.186989,-0.135755,-0.496067,-0.000000,-1.210485,2.954604
0.196685,-0.140105,-0.509340,-0.000000,-1.201562,2.944908
0.208591,-0.145376,-0.520447,-0.000000,-1.195726,2.933001
0.222293,-0.151591,-0.527988,-0.000000,-1.194400,2.919299
0.236418,-0.158437,-0.531635,-0.000000,-1.197598,2.905174
0.249647,-0.166011,-0.532295,-0.000000,-1.204513,2.891946
0.261385,-0.174028,-0.530561,-0.000000,-1.214263,2.880207
0.271659,-0.181930,-0.526787,-0.000000,-1.225939,2.869933
0.280742,-0.189391,-0.521391,-0.000000,-1.238797,2.860851
0.289095,-0.196350,-0.514897,-0.000000,-1.252250,2.852497
0.297583,-0.202924,-0.508074,-0.000000,-1.265647,2.844009
0.307860,-0.209149,-0.502221,-0.000000,-1.277725,2.833733
0.321804,-0.213373,-0.498560,-0.000000,-1.285610,2.819789
0.322543,-0.213432,-0.498411,-0.000000,-1.285818,2.819049
0.322543,-0.213432,-0.498411,-0.000000,-1.285818,2.819049
0.322543,-0.213432,-0.498411,-0.000000,-1.285818,2.819049
