0.334009,0.045056,0.659620,-0.000001,-0.000000,-1.000000,-0.000000,-1.000000,0.000000,-1.000000,0.000000,0.000001
0.334009,0.045056,0.659620,-0.000001,-0.000000,-1.000000,-0.000001,-1.000000,0.000000,-1.000000,0.000001,0.000001
0.334009,0.045056,0.609620,-0.000001,-0.000000,-1.000000,-0.000001,-1.000000,0.000000,-1.000000,0.000001,0.000001
0.332734,0.049305,0.607498,-0.000001,-0.000000,-1.000000,0.000000,-1.000000,0.000000,-1.000000,-0.000000,0.000001
0.330295,0.052286,0.604331,-0.000001,-0.000000,-1.000000,-0.000001,-1.000000,0.000000,-1.000000,0.000001,0.000001
0.327677,0.054533,0.600715,0.000000,0.000000,-1.000000,0.000000,-1.000000,-0.000000,-1.000000,-0.000000,-0.000000
0.325087,0.056455,0.596895,-0.000001,-0.000000,-1.000000,0.000000,-1.000000,0.000000,-1.000000,-0.000000,0.000001
0.322523,0.058361,0.593049,0.000000,0.000000,-1.000000,0.000000,-1.000000,-0.000000,-1.000000,-0.000000,-0.000000
0.319903,0.060525,0.589385,-0.000001,-0.000000,-1.000000,0.000000,-1.000000,0.000000,-1.000000,-0.000000,0.000001
0.317109,0.063187,0.586217,-0.000001,-0.000000,-1.000000,0.000000,-1.000000,0.000000,-1.000000,-0.000000,0.000001
0.314080,0.066481,0.584025,-0.000001,-0.000000,-1.000000,-0.000001,-1.000000,0.000000,-1.000000,0.000001,0.000001
0.310958,0.070285,0.583269,-0.000001,-0.000000,-1.000000,-0.000001,-1.000000,0.000000,-1.000000,0.000001,0.000001
0.307937,0.074189,0.583963,0.000000,0.000000,-1.000000,-0.000001,-1.000000,-0.000000,-1.000000,0.000001,-0.000000
0.305003,0.077765,0.585833,-0.000001,-0.000000,-1.000000,0.000000,-1.000000,0.000000,-1.000000,-0.000000,0.000001
0.302216,0.080844,0.588604,0.000000,0.000000,-1.000000,-0.000001,-1.000000,-0.000000,-1.000000,0.000001,-0.000000
0.299676,0.083473,0.592010,0.000000,0.000000,-1.000000,-0.000001,-1.000000,-0.000000,-1.000000,0.000001,-0.000000
0.297403,0.085759,0.595829,-0.000001,-0.000000,-1.000000,0.000000,-1.000000,0.000000,-1.000000,-0.000000,0.000001
0.295330,0.087839,0.599875,-0.000001,-0.000000,-1.000000,-0.000001,-1.000000,0.000000,-1.000000,0.000001,0.000001
0.293297,0.089951,0.603925,-0.000001,-0.000000,-1.000000,-0.000001,-1.000000,0.000000,-1.000000,0.000001,0.000001
0.291067,0.092550,0.607552,-0.000001,-0.000000,-1.000000,0.000000,-1.000000,0.000000,-1.000000,-0.000000,0.000001
0.288835,0.096295,0.609906,-0.000001,-0.000000,-1.000000,0.000000,-1.000000,0.000000,-1.000000,-0.000000,0.000001
0.288756,0.096506,0.609972,-0.000001,-0.000000,-1.000000,-0.000001,-1.000000,0.000000,-1.000000,0.000001,0.000001
0.288756,0.096506,0.609972,-0.000001,-0.000000,-1.000000,-0.000001,-1.000000,0.000000,-1.000000,0.000001,0.000001
0.288756,0.096506,0.609972,-0.000001,-0.000000,-1.000000,-0.000001,-1.000000,0.000000,-1.000000,0.000001,0.000001
