0.334009,0.045056,0.659620,-0.000001,-0.000000,-1.000000,-0.133685,0.991024,0.000000,0.991024,0.133685,-0.000001
0.334009,0.045056,0.659620,-0.000001,-0.000000,-1.000000,-0.133685,0.991024,0.000000,0.991024,0.133685,-0.000001
0.334009,0.045056,0.609620,-0.000001,-0.000000,-1.000000,-0.133685,0.991024,0.000000,0.991024,0.133685,-0.000001
0.332734,0.049305,0.607498,-0.000001,-0.000000,-1.000000,-0.146582,0.989199,0.000000,0.989199,0.146582,-0.000001
0.330295,0.052286,0.604331,-0.000001,-0.000000,-1.000000,-0.156355,0.987701,0.000000,0.987701,0.156355,-0.000001
0.327677,0.054533,0.600715,0.000000,0.000000,-1.000000,-0.164167,0.986433,0.000000,0.986433,0.164167,0.000000
0.325087,0.056455,0.596895,-0.000001,-0.000000,-1.000000,-0.171099,0.985254,0.000000,0.985254,0.171099,-0.000001
0.322523,0.058361,0.593049,0.000000,0.000000,-1.000000,-0.178058,0.984020,0.000000,0.984020,0.178058,0.000000
0.319903,0.060525,0.589385,-0.000001,-0.000000,-1.000000,-0.185901,0.982568,0.000000,0.982568,0.185901,-0.000001
0.317109,0.063187,0.586217,-0.000001,-0.000000,-1.000000,-0.195419,0.980720,0.000000,0.980720,0.195419,-0.000001
0.314080,0.066481,0.584025,-0.000001,-0.000000,-1.000000,-0.207082,0.978324,0.000000,0.978324,0.207082,-0.000001
0.310958,0.070285,0.583269,-0.000001,-0.000000,-1.000000,-0.220467,0.975394,0.000000,0.975394,0.220467,-0.000001
0.307937,0.074189,0.583963,0.000000,0.000000,-1.000000,-0.234222,0.972183,0.000000,0.972183,0.234222,0.000000
0.305003,0.077765,0.585833,-0.000001,-0.000000,-1.000000,-0.247062,0.969000,0.000000,0.969000,0.247062,-0.000001
0.302216,0.080844,0.588604,0.000000,0.000000,-1.000000,-0.258419,0.966033,0.000000,0.966033,0.258419,0.000000
0.299676,0.083473,0.592010,0.000000,0.000000,-1.000000,-0.268330,0.963327,0.000000,0.963327,0.268330,0.000000
0.297403,0.085759,0.595829,-0.000001,-0.000000,-1.000000,-0.277069,0.960850,0.000000,0.960850,0.277069,-0.000001
0.295330,0.087839,0.599875,-0.000001,-0.000000,-1.000000,-0.285085,0.958502,0.000000,0.958502,0.285085,-0.000001
0.293297,0.089951,0.603925,-0.000001,-0.000000,-1.000000,-0.293210,0.956048,0.000000,0.956048,0.293210,-0.000001
0.291067,0.092550,0.607552,-0.000001,-0.000000,-1.000000,-0.303020,0.952984,0.000000,0.952984,0.303020,-0.000001
0.288835,0.096295,0.609906,-0.000001,-0.000000,-1.000000,-0.316278,0.948666,0.000000,0.948666,0.316278,-0.000001
0.288756,0.096506,0.609972,-0.000001,-0.000000,-1.000000,-0.316979,0.948432,0.000000,0.948432,0.316979,-0.000001
0.288756,0.096506,0.609972,-0.000001,-0.000000,-1.000000,-0.316979,0.948432,0.000000,0.948432,0.316979,-0.000001
0.288756,0.096506,0.609972,-0.000001,-0.000000,-1.000000,-0.316979,0.948432,0.000000,0.948432,0.316979,-0.000001
